gene_id	transcript_id	symbol	refseq_mane	ts_end	ts_start	chrom_ensembl	chrom_ucsc
ENSG00000072071	ENST00000361434	ADGRL1	NM_014921.5	14206169	14147743	19	chr19
ENSG00000123146	ENST00000242786	ADGRE5	NM_078481.4	14408723	14381444	19	chr19
ENSG00000123136	ENST00000242776	DDX39A	NM_005804.4	14419341	14408798	19	chr19
ENSG00000123143	ENST00000242783	PKN1	NM_002741.5	14471859	14433306	19	chr19
ENSG00000160951	ENST00000292513	PTGER1	NM_000955.3	14475354	14472466	19	chr19
ENSG00000123159	ENST00000393033	GIPC1	NM_005716.4	14496127	14477762	19	chr19
ENSG00000132002	ENST00000254322	DNAJB1	NM_006145.3	14518397	14514769	19	chr19
ENSG00000099797	ENST00000215567	TECR	NM_138501.6	14565980	14529594	19	chr19
ENSG00000099795	ENST00000215565	NDUFB7	NM_004146.6	14572066	14566078	19	chr19
ENSG00000187912	ENST00000417570	CLEC17A	NM_001204118.2	14612035	14583084	19	chr19
ENSG00000131355	ENST00000253673	ADGRE3	NM_032571.5	14674844	14619117	19	chr19
ENSG00000160961	ENST00000292530	ZNF333	NM_032433.4	14721899	14690048	19	chr19
ENSG00000127507	ENST00000315576	ADGRE2	NM_013447.4	14778560	14732392	19	chr19
ENSG00000188269	ENST00000322301	OR7A5	NM_017506.2	14835185	14826241	19	chr19
ENSG00000127515	ENST00000641129	OR7A10	NM_001005190.2	14848922	14840466	19	chr19
ENSG00000185385	ENST00000641113	OR7A17	NM_030901.2	14886132	14878203	19	chr19
ENSG00000127529	ENST00000248072	OR7C2	NM_012377.1	14942448	14941489	19	chr19
ENSG00000105143	ENST00000594383	SLC1A6	NM_005071.3	14979864	14950033	19	chr19
ENSG00000160994	ENST00000292574	CCDC105	NM_173482.3	15023276	15010726	19	chr19
ENSG00000105141	ENST00000427043	CASP14	NM_012114.3	15058293	15049480	19	chr19
ENSG00000094661	ENST00000641398	OR1I1	NM_001004713.2	15092970	15082211	19	chr19
ENSG00000105137	ENST00000342784	SYDE1	NM_033025.6	15114974	15107401	19	chr19
ENSG00000105135	ENST00000263383	ILVBL	NM_006844.5	15125786	15114987	19	chr19
ENSG00000074181	ENST00000263388	NOTCH3	NM_000435.3	15200995	15159038	19	chr19
ENSG00000105131	ENST00000221730	EPHX3	NM_024794.3	15232448	15226919	19	chr19
ENSG00000141867	ENST00000679869	BRD4	NM_001379291.1	15332539	15235519	19	chr19
ENSG00000105127	ENST00000269701	AKAP8	NM_005858.4	15379787	15353385	19	chr19
ENSG00000011243	ENST00000397410	AKAP8L	NM_014371.4	15418988	15380050	19	chr19
ENSG00000011451	ENST00000673675	WIZ	NM_001371589.1	15449956	15419978	19	chr19
ENSG00000105122	ENST00000343625	RASAL3	NM_022904.3	15464544	15451624	19	chr19
ENSG00000161031	ENST00000340880	PGLYRP2	NM_052890.4	15479501	15468645	19	chr19
ENSG00000171954	ENST00000269703	CYP4F22	NM_173483.4	15552317	15508525	19	chr19
ENSG00000186526	ENST00000612078	CYP4F8	NM_007253.4	15630639	15615218	19	chr19
ENSG00000186529	ENST00000221307	CYP4F3	NM_000896.3	15662825	15640897	19	chr19
ENSG00000186204	ENST00000550308	CYP4F12	NM_023944.4	15697174	15673087	19	chr19
ENSG00000171942	ENST00000305899	OR10H2	NM_013939.2	15729052	15728024	19	chr19
ENSG00000171936	ENST00000641646	OR10H3	NM_013938.2	15742343	15737985	19	chr19
ENSG00000172519	ENST00000642092	OR10H5	NM_001004466.2	15800357	15787661	19	chr19
ENSG00000186723	ENST00000641419	OR10H1	NM_013940.4	15815664	15804549	19	chr19
ENSG00000186115	ENST00000221700	CYP4F2	NM_001082.5	15898074	15878023	19	chr19
ENSG00000171903	ENST00000402119	CYP4F11	NM_021187.4	15934529	15912377	19	chr19
ENSG00000176231	ENST00000322107	OR10H4	NM_001004465.1	15949958	15949008	19	chr19
ENSG00000167460	ENST00000643579	TPM4	NM_003290.3	16103002	16076495	19	chr19
ENSG00000167461	ENST00000300935	RAB8A	NM_005370.5	16134234	16111889	19	chr19
ENSG00000196684	ENST00000613986	HSH2D	NM_001382417.1	16158575	16143685	19	chr19
ENSG00000141977	ENST00000269878	CIB3	NM_054113.4	16173525	16161368	19	chr19
ENSG00000105058	ENST00000263384	FAM32A	NM_014077.4	16192046	16185410	19	chr19
ENSG00000072958	ENST00000291439	AP1M1	NM_032493.4	16245906	16197911	19	chr19
ENSG00000127528	ENST00000248071	KLF2	NM_016270.4	16328685	16324826	19	chr19
ENSG00000127527	ENST00000455140	EPS15L1	NM_001258374.3	16471970	16355247	19	chr19
ENSG00000269058	ENST00000269881	CALR3	NM_145046.5	16496167	16479061	19	chr19
ENSG00000105072	ENST00000221671	C19orf44	NM_032207.4	16521352	16496394	19	chr19
ENSG00000085872	ENST00000546361	CHERP	NM_006387.6	16542437	16517894	19	chr19
ENSG00000127526	ENST00000595753	SLC35E1	NM_024881.5	16572415	16549837	19	chr19
ENSG00000105085	ENST00000263390	MED26	NM_004831.5	16628204	16574919	19	chr19
ENSG00000214046	ENST00000487416	SMIM7	NM_024104.4	16660144	16646148	19	chr19
ENSG00000072954	ENST00000187762	TMEM38A	NM_024074.4	16690023	16661139	19	chr19
ENSG00000188039	ENST00000524140	NWD1	NM_001007525.5	16817953	16719847	19	chr19
ENSG00000127511	ENST00000248054	SIN3B	NM_001297595.2	16880349	16829398	19	chr19
ENSG00000127533	ENST00000248076	F2RL3	NM_003950.4	16892606	16888999	19	chr19
ENSG00000160111	ENST00000443236	CPAMD8	NM_015692.5	17026810	16892951	19	chr19
ENSG00000131351	ENST00000253669	HAUS8	NM_033417.2	17075452	17049729	19	chr19
ENSG00000099331	ENST00000682292	MYO9B	NM_004145.4	17213286	17075777	19	chr19
ENSG00000053501	ENST00000263897	USE1	NM_018467.4	17219829	17215357	19	chr19
ENSG00000099330	ENST00000215061	OCEL1	NM_024578.3	17229219	17226226	19	chr19
ENSG00000160113	ENST00000291442	NR2F6	NM_005234.4	17245919	17231883	19	chr19
ENSG00000130307	ENST00000252597	USHBP1	NM_031941.4	17264745	17249171	19	chr19
ENSG00000105393	ENST00000598188	BABAM1	NM_014173.4	17279337	17267443	19	chr19
ENSG00000160117	ENST00000404085	ANKLE1	NM_152363.6	17287646	17281901	19	chr19
ENSG00000127220	ENST00000247706	ABHD8	NM_024527.5	17303425	17292131	19	chr19
ENSG00000130312	ENST00000252602	MRPL34	NM_023937.4	17306843	17305872	19	chr19
ENSG00000130311	ENST00000359866	DDA1	NM_024050.6	17323298	17309563	19	chr19
ENSG00000074855	ENST00000159087	ANO8	NM_020959.3	17334855	17323223	19	chr19
ENSG00000130299	ENST00000324894	GTPBP3	NM_032620.4	17342731	17337553	19	chr19
ENSG00000130300	ENST00000252590	PLVAP	NM_031310.3	17377342	17351455	19	chr19
ENSG00000130303	ENST00000252593	BST2	NM_004335.4	17405630	17402939	19	chr19
ENSG00000141971	ENST00000317040	MVB12A	NM_138401.4	17425332	17420047	19	chr19
ENSG00000188051	ENST00000341130	TMEM221	NM_001190844.2	17448668	17435509	19	chr19
ENSG00000171773	ENST00000301944	NXNL1	NM_138454.2	17460926	17455425	19	chr19
ENSG00000130304	ENST00000252595	SLC27A1	NM_198580.3	17506168	17470524	19	chr19
ENSG00000130313	ENST00000252603	PGLS	NM_012088.3	17521288	17511649	19	chr19
ENSG00000167483	ENST00000599164	NIBAN3	NM_001321827.2	17553640	17527267	19	chr19
ENSG00000130309	ENST00000252599	COLGALT1	NM_024656.4	17583157	17555649	19	chr19
ENSG00000130477	ENST00000519716	UNC13A	NM_001080421.3	17688354	17601336	19	chr19
ENSG00000130479	ENST00000324096	MAP1S	NM_018174.6	17734513	17719480	19	chr19
ENSG00000130475	ENST00000596536	FCHO1	NM_015122.3	17788561	17751477	19	chr19
ENSG00000179913	ENST00000318683	B3GNT3	NM_014256.4	17813576	17795138	19	chr19
ENSG00000248099	ENST00000317306	INSL3	NM_005543.4	17821519	17816512	19	chr19
ENSG00000105639	ENST00000458235	JAK3	NM_000215.4	17847982	17824782	19	chr19
ENSG00000105640	ENST00000222247	RPL18A	NM_000980.4	17863319	17859910	19	chr19
ENSG00000105641	ENST00000222248	SLC5A5	NM_000453.3	17895174	17871945	19	chr19
ENSG00000007080	ENST00000445755	CCDC124	NM_001136203.2	17943985	17933015	19	chr19
ENSG00000105642	ENST00000684775	KCNN1	NM_001386974.1	18000085	17967107	19	chr19
ENSG00000105643	ENST00000222250	ARRDC2	NM_015683.2	18014102	18008170	19	chr19
ENSG00000096996	ENST00000593993	IL12RB1	NM_005535.3	18086934	18058995	19	chr19
ENSG00000099308	ENST00000687212	MAST3	NM_001393504.1	18151687	18097778	19	chr19
ENSG00000105647	ENST00000222254	PIK3R2	NM_005027.4	18170532	18153163	19	chr19
ENSG00000216490	ENST00000407280	IFI30	NM_006332.5	18178117	18173813	19	chr19
ENSG00000254858	ENST00000599612	MPV17L2	NM_032683.3	18196948	18193218	19	chr19
ENSG00000105649	ENST00000222256	RAB3A	NM_002866.5	18204042	18196784	19	chr19
ENSG00000130518	ENST00000392413	IQCN	NM_001145304.2	18274452	18257098	19	chr19
ENSG00000130522	ENST00000252818	JUND	NM_005354.6	18281622	18279694	19	chr19
ENSG00000130520	ENST00000593829	LSM4	NM_012321.5	18323076	18306236	19	chr19
ENSG00000130517	ENST00000269919	PGPEP1	NM_017712.4	18369950	18340598	19	chr19
ENSG00000130513	ENST00000252809	GDF15	NM_004864.4	18389176	18386158	19	chr19
ENSG00000175489	ENST00000339007	LRRC25	NM_145256.3	18397622	18391137	19	chr19
ENSG00000130511	ENST00000270061	SSBP4	NM_032627.5	18434562	18419398	19	chr19
ENSG00000105655	ENST00000338128	ISYNA1	NM_016368.5	18438133	18434388	19	chr19
ENSG00000105656	ENST00000262809	ELL	NM_006532.4	18522070	18442663	19	chr19
ENSG00000105701	ENST00000608443	FKBP8	NM_012181.5	18543573	18531763	19	chr19
ENSG00000105700	ENST00000222307	KXD1	NM_024069.4	18569378	18557870	19	chr19
ENSG00000221983	ENST00000442744	UBA52	NM_001033930.3	18577550	18571857	19	chr19
ENSG00000006015	ENST00000358607	REX1BD	NM_001100418.2	18592337	18588798	19	chr19
ENSG00000006016	ENST00000392386	CRLF1	NM_004750.5	18606799	18593237	19	chr19
ENSG00000105696	ENST00000262817	TMEM59L	NM_012109.3	18621039	18612870	19	chr19
ENSG00000167487	ENST00000300976	KLHL26	NM_018316.3	18671721	18637028	19	chr19
ENSG00000105662	ENST00000321949	CRTC1	NM_015321.3	18782333	18683680	19	chr19
ENSG00000105664	ENST00000222271	COMP	NM_000095.3	18791305	18782773	19	chr19
ENSG00000005007	ENST00000262803	UPF1	NM_002911.4	18868230	18831959	19	chr19
ENSG00000130283	ENST00000247005	GDF1	NM_001492.6	18896158	18868545	19	chr19
ENSG00000223802	ENST00000623882	CERS1	NM_021267.5	18896158	18868545	19	chr19
ENSG00000105669	ENST00000262812	COPE	NM_007263.4	18919387	18899514	19	chr19
ENSG00000105671	ENST00000247003	DDX49	NM_019070.5	18928630	18919715	19	chr19
ENSG00000051128	ENST00000392351	HOMER3	NM_004838.4	18941217	18929203	19	chr19
ENSG00000064607	ENST00000452918	SUGP2	NM_001017392.5	19033517	18990893	19	chr19
ENSG00000105676	ENST00000535612	ARMC6	NM_001199196.2	19058176	19033603	19	chr19
ENSG00000181035	ENST00000318596	SLC25A42	NM_178526.5	19113030	19063994	19	chr19
ENSG00000064545	ENST00000162044	TMEM161A	NM_017814.3	19138478	19119169	19	chr19
ENSG00000213999	ENST00000424583	MEF2B	NM_001145785.2	19170263	19145567	19	chr19
ENSG00000254901	ENST00000462790	BORCS8	NM_001145784.2	19192152	19176906	19	chr19
ENSG00000064490	ENST00000303088	RFXANK	NM_003721.4	19201866	19192258	19	chr19
ENSG00000184162	ENST00000331552	NR2C2AP	NM_176880.6	19203414	19201409	19	chr19
ENSG00000130287	ENST00000252575	NCAN	NM_004386.3	19252233	19211958	19	chr19
ENSG00000187664	ENST00000291481	HAPLN4	NM_023002.3	19262804	19254756	19	chr19
ENSG00000213996	ENST00000389363	TM6SF2	NM_001001524.3	19273301	19264366	19	chr19
ENSG00000105705	ENST00000247001	SUGP1	NM_172231.4	19320509	19276033	19	chr19
ENSG00000129933	ENST00000262815	MAU2	NM_015329.4	19358754	19320829	19	chr19
ENSG00000167491	ENST00000683918	GATAD2A	NM_001384528.1	19508932	19405675	19	chr19
ENSG00000178093	ENST00000585580	TSSK6	NM_032037.4	19515548	19514219	19	chr19
ENSG00000186010	ENST00000507754	NDUFA13	NM_015965.7	19528198	19516225	19	chr19
ENSG00000250067	ENST00000514277	YJEFN3	NM_198537.4	19537581	19528911	19	chr19
ENSG00000160161	ENST00000291495	CILP2	NM_153221.2	19546659	19538265	19	chr19
ENSG00000105717	ENST00000251203	PBX4	NM_025245.3	19618687	19561713	19	chr19
ENSG00000064547	ENST00000407877	LPAR2	NM_004720.7	19628220	19623655	19	chr19
ENSG00000089639	ENST00000203556	GMIP	NM_016573.4	19643657	19629476	19	chr19
ENSG00000105726	ENST00000357324	ATP13A1	NM_020410.3	19663676	19645198	19	chr19
ENSG00000181896	ENST00000592502	ZNF101	NM_033204.4	19683506	19668839	19	chr19
ENSG00000105708	ENST00000344099	ZNF14	NM_021030.3	19733112	19710472	19	chr19
ENSG00000081665	ENST00000540806	ZNF506	NM_001099269.3	19821750	19792711	19	chr19
ENSG00000256771	ENST00000589717	ZNF253	NM_021047.3	19894674	19865882	19	chr19
ENSG00000184635	ENST00000343769	ZNF93	NM_031218.4	19935575	19900946	19	chr19
ENSG00000197124	ENST00000397165	ZNF682	NM_033196.3	20039505	20004418	19	chr19
ENSG00000213988	ENST00000418063	ZNF90	NM_007138.2	20121165	20078000	19	chr19
ENSG00000256229	ENST00000335117	ZNF486	NM_052852.4	20200488	20167214	19	chr19
ENSG00000237440	ENST00000427401	ZNF737	NM_001159293.2	20565781	20537992	19	chr19
ENSG00000188171	ENST00000601440	ZNF626	NM_001076675.3	20661571	20619939	19	chr19
ENSG00000160229	ENST00000344519	ZNF66	NM_001355197.2	20809995	20776304	19	chr19
ENSG00000105750	ENST00000328178	ZNF85	NM_003429.5	20950697	20923251	19	chr19
ENSG00000118620	ENST00000261560	ZNF430	NM_025189.4	21060050	21020657	19	chr19
ENSG00000160352	ENST00000456283	ZNF714	NM_182515.4	21125094	21082203	19	chr19
ENSG00000196705	ENST00000311048	ZNF431	NM_133473.4	21196053	21142040	19	chr19
ENSG00000182141	ENST00000356929	ZNF708	NM_021269.3	21329410	21291160	19	chr19
ENSG00000172687	ENST00000683779	ZNF738	NM_001355237.2	21388582	21359000	19	chr19
ENSG00000196268	ENST00000392288	ZNF493	NM_001076678.3	21427577	21397133	19	chr19
ENSG00000197013	ENST00000358491	ZNF429	NM_001001415.4	21540668	21505602	19	chr19
ENSG00000197020	ENST00000358296	ZNF100	NM_173531.4	21767579	21722771	19	chr19
ENSG00000198521	ENST00000354959	ZNF43	NM_003423.4	21836182	21804946	19	chr19
ENSG00000160321	ENST00000397126	ZNF208	NM_007153.3	22010943	21966095	19	chr19
ENSG00000197134	ENST00000594947	ZNF257	NM_033468.4	22091480	22052484	19	chr19
ENSG00000196109	ENST00000397121	ZNF676	NM_001001411.3	22196951	22179089	19	chr19
ENSG00000196350	ENST00000601693	ZNF729	NM_001242680.2	22317176	22286441	19	chr19
ENSG00000197360	ENST00000357774	ZNF98	NM_001098626.2	22422346	22391019	19	chr19
ENSG00000229676	ENST00000456783	ZNF492	NM_020855.3	22667671	22634324	19	chr19
ENSG00000213973	ENST00000596209	ZNF99	NM_001080409.3	22784151	22752183	19	chr19
ENSG00000268696	ENST00000600766	ZNF723	NM_001349726.2	22858667	22832291	19	chr19
ENSG00000269067	ENST00000594710	ZNF728	NM_001267716.2	23003176	22974883	19	chr19
ENSG00000183850	ENST00000597761	ZNF730	NM_001277403.2	23147221	23117025	19	chr19
ENSG00000196081	ENST00000418100	ZNF724	NM_001355404.2	23250394	23221599	19	chr19
ENSG00000167232	ENST00000300619	ZNF91	NM_003430.4	23395471	23357696	19	chr19
ENSG00000197372	ENST00000359788	ZNF675	NM_138330.3	23687212	23652801	19	chr19
ENSG00000196172	ENST00000402377	ZNF681	NM_138286.3	23758891	23739195	19	chr19
ENSG00000288920	ENST00000484897	RPSAP58	NM_001355283.3	23828868	23763004	19	chr19
ENSG00000213967	ENST00000594466	ZNF726	NM_001244038.2	23934484	23914886	19	chr19
ENSG00000213096	ENST00000357002	ZNF254	NM_203282.4	24129968	24087187	19	chr19
ENSG00000169021	ENST00000304863	UQCRFS1	NM_006003.3	29213151	29205320	19	chr19
ENSG00000187135	ENST00000335523	VSTM2B	NM_001146339.2	29564551	29525994	19	chr19
ENSG00000105171	ENST00000585603	POP4	NM_006627.3	29617237	29606283	19	chr19
ENSG00000166289	ENST00000436066	PLEKHF1	NM_024310.5	29675477	29665461	19	chr19
ENSG00000131943	ENST00000323670	C19orf12	NM_031448.6	29715261	29698937	19	chr19
ENSG00000105173	ENST00000262643	CCNE1	NM_001238.4	29824312	29811991	19	chr19
ENSG00000105176	ENST00000392271	URI1	NM_003796.3	30016612	29942239	19	chr19
ENSG00000198597	ENST00000355537	ZNF536	NM_014717.3	30558059	30372384	19	chr19
ENSG00000121297	ENST00000240587	TSHZ3	NM_020856.4	31349436	31274945	19	chr19
ENSG00000168813	ENST00000355898	ZNF507	NM_001136156.2	32387667	32345610	19	chr19
ENSG00000178904	ENST00000392250	DPY19L3	NM_001172774.2	32485890	32405770	19	chr19
ENSG00000105185	ENST00000590247	PDCD5	NM_004708.4	32587453	32581190	19	chr19
ENSG00000105186	ENST00000306065	ANKRD27	NM_032139.3	32675180	32597006	19	chr19
ENSG00000186326	ENST00000334176	RGS9BP	NM_207391.3	32678300	32675848	19	chr19
ENSG00000213965	ENST00000397061	NUDT19	NM_001105570.2	32713792	32691821	19	chr19
ENSG00000021488	ENST00000023064	SLC7A9	NM_014270.5	32869767	32830511	19	chr19
ENSG00000121289	ENST00000305768	CEP89	NM_032816.5	32971958	32875925	19	chr19
ENSG00000131944	ENST00000588258	FAAP24	NM_152266.5	32978229	32972242	19	chr19
ENSG00000131941	ENST00000254260	RHPN2	NM_033103.5	33064888	32978592	19	chr19
ENSG00000076650	ENST00000170564	GPATCH1	NM_018025.3	33130542	33081181	19	chr19
ENSG00000166359	ENST00000355868	WDR88	NM_173479.4	33175799	33132114	19	chr19
ENSG00000130881	ENST00000253193	LRP3	NM_002333.4	33208864	33194330	19	chr19
ENSG00000130876	ENST00000253188	SLC7A10	NM_019849.3	33225850	33208664	19	chr19
ENSG00000245848	ENST00000498907	CEBPA	NM_004364.5	33302534	33299934	19	chr19
ENSG00000153879	ENST00000284000	CEBPG	NM_001806.4	33382686	33373709	19	chr19
ENSG00000124299	ENST00000244137	PEPD	NM_000285.4	33521791	33386950	19	chr19
ENSG00000124302	ENST00000650847	CHST8	NM_001127895.2	33773506	33621953	19	chr19
ENSG00000153885	ENST00000683859	KCTD15	NM_001129994.2	33815761	33796870	19	chr19
ENSG00000257103	ENST00000544216	LSM14A	NM_015578.4	34229288	34172504	19	chr19
ENSG00000166398	ENST00000299505	GARRE1	NM_014686.5	34355566	34254554	19	chr19
ENSG00000105220	ENST00000356487	GPI	NM_000175.5	34402413	34365196	19	chr19
ENSG00000126249	ENST00000246535	PDCD2L	NM_032346.2	34426168	34404399	19	chr19
ENSG00000126261	ENST00000246548	UBA2	NM_005499.3	34471251	34428381	19	chr19
ENSG00000142279	ENST00000590071	WTIP	NM_001080436.2	34512304	34481758	19	chr19
ENSG00000205209	ENST00000601241	SCGB2B2	NM_001025591.4	34677159	34590644	19	chr19
ENSG00000089335	ENST00000505242	ZNF302	NM_001289187.2	34686396	34677678	19	chr19
ENSG00000197841	ENST00000492450	ZNF181	NM_001029997.4	34745378	34734243	19	chr19
ENSG00000153896	ENST00000329285	ZNF599	NM_001007248.3	34773215	34758073	19	chr19
ENSG00000168661	ENST00000601142	ZNF30	NM_194325.3	34945168	34926903	19	chr19
ENSG00000180884	ENST00000404801	ZNF792	NM_175872.5	34964229	34956354	19	chr19
ENSG00000089351	ENST00000317991	GRAMD1A	NM_020895.5	35026469	35000323	19	chr19
ENSG00000105711	ENST00000262631	SCN1B	NM_001037.5	35040449	35030470	19	chr19
ENSG00000105707	ENST00000672452	HPN	NM_001384133.1	35066573	35041721	19	chr19
ENSG00000089356	ENST00000604404	FXYD3	NM_005971.4	35124324	35115823	19	chr19
ENSG00000153902	ENST00000310123	LGI4	NM_139284.3	35135059	35124513	19	chr19
ENSG00000266964	ENST00000351325	FXYD1	NM_021902.4	35143109	35138824	19	chr19
ENSG00000221946	ENST00000270310	FXYD7	NM_022006.2	35154302	35143255	19	chr19
ENSG00000089327	ENST00000392219	FXYD5	NM_014164.6	35169881	35154735	19	chr19
ENSG00000177558	ENST00000324675	FAM187B	NM_152481.2	35228739	35224800	19	chr19
ENSG00000105699	ENST00000605618	LSR	NM_205834.4	35267964	35249002	19	chr19
ENSG00000105698	ENST00000222305	USF2	NM_003367.4	35279821	35268962	19	chr19
ENSG00000105697	ENST00000222304	HAMP	NM_021175.4	35285143	35282528	19	chr19
ENSG00000105695	ENST00000392213	MAG	NM_002361.4	35313807	35292161	19	chr19
ENSG00000012124	ENST00000085219	CD22	NM_001771.4	35347361	35329187	19	chr19
ENSG00000185897	ENST00000327809	FFAR3	NM_005304.5	35360489	35358460	19	chr19
ENSG00000126251	ENST00000454971	GPR42	NM_001348195.2	35372962	35371068	19	chr19
ENSG00000126262	ENST00000599180	FFAR2	NM_001370087.1	35451767	35448257	19	chr19
ENSG00000188508	ENST00000338897	KRTDAP	NM_207392.3	35490464	35487324	19	chr19
ENSG00000161249	ENST00000339686	DMKN	NM_033317.5	35513649	35497220	19	chr19
ENSG00000189001	ENST00000452271	SBSN	NM_001166034.2	35528311	35523367	19	chr19
ENSG00000105679	ENST00000222286	GAPDHS	NM_014364.5	35545319	35533456	19	chr19
ENSG00000105677	ENST00000222284	TMEM147	NM_032635.4	35547526	35545626	19	chr19
ENSG00000105675	ENST00000262623	ATP4A	NM_000704.3	35563658	35550031	19	chr19
ENSG00000249115	ENST00000203166	HAUS5	NM_015302.2	35625355	35612735	19	chr19
ENSG00000126254	ENST00000262633	RBM42	NM_024321.5	35637685	35629036	19	chr19
ENSG00000105672	ENST00000402764	ETV2	NM_014209.4	35644871	35641745	19	chr19
ENSG00000126267	ENST00000649813	COX6B1	NM_001863.5	35658782	35648323	19	chr19
ENSG00000011590	ENST00000392197	ZBTB32	NM_014383.3	35717038	35704558	19	chr19
ENSG00000272333	ENST00000420124	KMT2B	NM_014727.3	35738878	35718003	19	chr19
ENSG00000126246	ENST00000246532	IGFLR1	NM_024660.4	35742452	35738801	19	chr19
ENSG00000161265	ENST00000378975	U2AF1L4	NM_001040425.3	35745418	35742527	19	chr19
ENSG00000205155	ENST00000587708	PSENEN	NM_172341.4	35747519	35745651	19	chr19
ENSG00000267796	ENST00000301159	LIN37	NM_019104.3	35754519	35748576	19	chr19
ENSG00000004776	ENST00000004982	HSPB6	NM_144617.3	35757029	35754566	19	chr19
ENSG00000004777	ENST00000007510	ARHGAP33	NM_001366178.1	35788822	35775564	19	chr19
ENSG00000250799	ENST00000653904	PRODH2	NM_021232.2	35812845	35799988	19	chr19
ENSG00000161270	ENST00000378910	NPHS1	NM_004646.4	35852504	35825372	19	chr19
ENSG00000126259	ENST00000360202	KIRREL2	NM_199180.4	35867136	35856911	19	chr19
ENSG00000105290	ENST00000221891	APLP1	NM_001024807.3	35879792	35868574	19	chr19
ENSG00000126264	ENST00000246551	HCST	NM_014266.4	35904377	35902529	19	chr19
ENSG00000011600	ENST00000262629	TYROBP	NM_003332.4	35908295	35904403	19	chr19
ENSG00000126243	ENST00000246529	LRFN3	NM_024509.2	35946624	35936374	19	chr19
ENSG00000205138	ENST00000378887	SDHAF1	NM_001042631.3	35996312	35995188	19	chr19
ENSG00000181392	ENST00000324444	SYNE4	NM_001039876.3	36008813	36003307	19	chr19
ENSG00000239382	ENST00000378875	ALKBH6	NM_032878.5	36014213	36009120	19	chr19
ENSG00000105270	ENST00000360535	CLIP3	NM_015526.3	36032873	36014660	19	chr19
ENSG00000161277	ENST00000292894	THAP8	NM_152658.3	36054285	36034984	19	chr19
ENSG00000075702	ENST00000401500	WDR62	NM_001083961.2	36105108	36054897	19	chr19
